x1,condition,binchoice,bincorrect,binrt,x2,xavg,estim,estrt,trial,block,session,subj
0,1,1,0,0.631,-10,-5,9.32104,1.088,23,5,3,3
-10,0,0,NaN,0.899,-10,-10,8.40786,0.803,24,5,3,3
-10,0,0,NaN,0.921,-20,-15,-35.00763,0.954,25,5,3,3
10,-1,1,1,0.613,NaN,NaN,NaN,NaN,26,5,3,3
0,-1,1,0,0.357,NaN,NaN,NaN,NaN,27,5,3,3
-10,1,-1,1,0.449,-10,-10,-6.22920000000001,2.242,28,5,3,3
10,1,1,1,0.295,0,5,21.6927,2.077,29,5,3,3
-10,1,-1,1,0.488,20,5,-27.59834,1.523,30,5,3,3
10,0,0,NaN,0.883,-10,0,-8.69605,1.037,31,5,3,3
-10,-1,-1,1,0.582,NaN,NaN,NaN,NaN,32,5,3,3
10,-1,1,1,0.545,NaN,NaN,NaN,NaN,33,5,3,3
-20,-1,-1,1,0.548,NaN,NaN,NaN,NaN,34,5,3,3
0,0,0,NaN,1.088,-20,-10,-26.0054,1.607,35,5,3,3
10,1,1,1,0.597,20,15,27.0692,0.971,36,5,3,3
-20,1,-1,1,0.676,-10,-15,-18.5437,1.038,37,5,3,3
10,0,0,NaN,0.827,10,10,18.6235,1.054,38,5,3,3
20,0,0,NaN,0.814,10,15,8.38014,1.155,39,5,3,3
-10,1,-1,1,0.666,20,5,-3.25618,1.623,40,5,3,3
10,0,0,NaN,1.336,-10,0,-9.8753,1.222,41,5,3,3
0,0,0,NaN,0.785,10,5,22.6621,0.887,42,5,3,3
20,0,0,NaN,0.648,0,10,8.07673,1.456,43,5,3,3
-10,-1,-1,1,0.434,NaN,NaN,NaN,NaN,44,5,3,3
-20,0,0,NaN,0.891,0,-10,-10.6197,1.807,45,5,3,3
10,-1,1,1,0.922,NaN,NaN,NaN,NaN,46,5,3,3
20,1,1,1,0.578,10,15,8.4092,0.803,47,5,3,3
10,1,1,1,0.533,0,5,8.4786,1.004,48,5,3,3
-10,-1,-1,1,0.318,NaN,NaN,NaN,NaN,49,5,3,3
0,1,-1,0,0.36,10,5,11.61884,1.573,50,5,3,3
-10,-1,-1,1,0.525,NaN,NaN,NaN,NaN,51,5,3,3
10,0,0,NaN,1.084,20,15,17.1077,0.987,52,5,3,3
20,0,0,NaN,1.022,10,15,-10.827465,1.322,53,5,3,3
10,1,1,1,0.443,-10,0,21.3234,0.937,54,5,3,3
-10,1,-1,1,0.547,10,0,-15.63194,2.66,55,5,3,3
-10,1,-1,1,0.631,-20,-15,-25.40443,1.038,56,5,3,3
-10,1,-1,1,0.463,0,-5,-8.60266,0.787,57,5,3,3
0,0,0,NaN,0.853,-10,-5,-21.78574,2.125,58,5,3,3
0,1,1,0,0.417,10,5,21.6686,1.405,59,5,3,3
20,1,-1,0,0.871,0,10,-16.93799,3.38,60,5,3,3
20,-1,1,1,0.358,NaN,NaN,NaN,NaN,62,5,3,3
10,0,0,NaN,0.971,20,15,24.5527,0.92,63,5,3,3
0,1,1,0,0.529,0,0,31.7358,1.138,64,5,3,3
20,0,0,NaN,1.317,20,20,21.6394,1.322,65,5,3,3
0,1,-1,0,0.449,20,10,-14.5926,2.041,66,5,3,3
-10,1,-1,1,0.381,-20,-15,-20.03043,1.205,67,5,3,3
0,-1,1,0,0.756,NaN,NaN,NaN,NaN,68,5,3,3
10,1,1,1,0.377,10,10,25.4024,1.272,69,5,3,3
-20,0,0,NaN,0.831,-20,-20,-5.15072,1.121,1,1,4,3
20,-1,1,1,0.796,NaN,NaN,NaN,NaN,2,1,4,3
0,0,0,NaN,1.371,-10,-5,-8.0027,1.104,3,1,4,3
-10,-1,-1,1,0.447,NaN,NaN,NaN,NaN,4,1,4,3
10,1,1,1,0.464,-20,-5,6.73423,1.121,5,1,4,3
10,-1,-1,0,0.648,NaN,NaN,NaN,NaN,6,1,4,3
20,0,0,NaN,0.966,0,10,3.7244,1.439,7,1,4,3
-20,1,-1,1,0.462,10,-5,-6.67869999999999,1.305,8,1,4,3
0,0,0,NaN,0.942,0,0,-10.98401,1.255,9,1,4,3
-20,1,-1,1,0.616,-10,-15,-19.8515,1.288,10,1,4,3
20,0,0,NaN,0.753,20,20,29.78138,1.151,11,1,4,3
0,1,1,0,0.918,-10,-5,7.58678,0.82,12,1,4,3
-20,1,-1,1,0.442,0,-10,-9.9821,2.239,13,1,4,3
-20,0,0,NaN,0.745,-20,-20,-11.7623,1.021,14,1,4,3
10,-1,1,1,0.496,NaN,NaN,NaN,NaN,15,1,4,3
10,1,1,1,0.579,10,10,13.4911,0.994,16,1,4,3
-20,0,0,NaN,0.796,10,-5,8.10910000000001,0.736,17,1,4,3
10,0,0,NaN,0.868,-10,0,5.41640000000001,1.322,18,1,4,3
-10,1,-1,1,0.47,0,-5,-14.45199,1.155,19,1,4,3
-20,-1,-1,1,0.372,NaN,NaN,NaN,NaN,20,1,4,3
20,-1,1,1,0.638,NaN,NaN,NaN,NaN,21,1,4,3
10,0,0,NaN,0.882,10,10,3.59030000000001,1.355,22,1,4,3
20,1,1,1,0.488,10,15,22.08885,1.105,23,1,4,3
-10,0,0,NaN,0.891,20,5,10.26007,2.259,24,1,4,3
20,-1,1,1,0.48,NaN,NaN,NaN,NaN,25,1,4,3
20,0,0,NaN,0.79,-10,5,7.54747,0.82,26,1,4,3
10,-1,1,1,0.583,NaN,NaN,NaN,NaN,27,1,4,3
0,0,0,NaN,0.858,10,5,-7.029,1.255,28,1,4,3
0,0,0,NaN,0.658,10,5,11.303,1.155,29,1,4,3
0,-1,1,0,0.581,NaN,NaN,NaN,NaN,30,1,4,3
-20,-1,-1,1,0.436,NaN,NaN,NaN,NaN,31,1,4,3
-20,0,0,NaN,0.791,-10,-15,-20.45371,2.727,32,1,4,3
20,1,1,1,0.352,10,15,15.34683,1.071,33,1,4,3
20,-1,1,1,0.37,NaN,NaN,NaN,NaN,34,1,4,3
20,0,0,NaN,0.971,10,15,5.48015,2.259,35,1,4,3
-20,0,0,NaN,0.778,10,-5,-7.48333,1.677,36,1,4,3
20,1,-1,0,0.478,-10,5,-21.8362,0.753,37,1,4,3
-10,-1,-1,1,0.526,NaN,NaN,NaN,NaN,38,1,4,3
20,-1,1,1,0.49,NaN,NaN,NaN,NaN,39,1,4,3
0,-1,-1,0,0.532,NaN,NaN,NaN,NaN,40,1,4,3
-10,0,0,NaN,0.991,-20,-15,-17.62181,1.506,41,1,4,3
20,1,1,1,0.528,0,10,16,1.021,42,1,4,3
20,0,0,NaN,1.015,-10,5,16.6001,0.82,43,1,4,3
0,0,0,NaN,0.602,-10,-5,-11.6056,0.887,44,1,4,3
-20,1,-1,1,0.468,-20,-20,-12.98753,0.92,45,1,4,3
0,-1,-1,0,0.737,NaN,NaN,NaN,NaN,46,1,4,3
20,1,1,1,0.408,20,20,8.2416,1.322,47,1,4,3
-10,-1,-1,1,0.511,NaN,NaN,NaN,NaN,48,1,4,3
10,0,0,NaN,0.762,-10,0,11.3153,1.422,49,1,4,3
-20,0,0,NaN,0.64,0,-10,-7.37719999999999,1.272,50,1,4,3
10,0,0,NaN,0.681,10,10,15.9211,1.172,51,1,4,3
-20,-1,-1,1,0.618,NaN,NaN,NaN,NaN,52,1,4,3
-20,1,-1,1,0.556,10,-5,-4.85599999999999,1.472,53,1,4,3
0,1,1,0,0.679,0,0,5.15402,0.82,54,1,4,3
0,1,-1,0,0.624,-10,-5,-19.09938,0.753,55,1,4,3
0,-1,-1,0,0.624,NaN,NaN,NaN,NaN,56,1,4,3
0,-1,-1,0,0.437,NaN,NaN,NaN,NaN,57,1,4,3
10,1,1,1,0.446,-10,0,4.56906,0.736,58,1,4,3
-10,1,-1,1,0.334,-20,-15,-9.7843,1.037,59,1,4,3
-20,0,0,NaN,0.768,-10,-15,-34.64703,1.707,60,1,4,3
10,-1,-1,0,1.072,NaN,NaN,NaN,NaN,61,1,4,3
0,0,0,NaN,0.715,10,5,15.462,1.172,62,1,4,3
10,-1,1,1,0.411,NaN,NaN,NaN,NaN,63,1,4,3
20,1,1,1,0.482,-10,5,11.4395,1.506,64,1,4,3
0,-1,1,0,0.584,NaN,NaN,NaN,NaN,65,1,4,3
10,-1,1,1,0.38,NaN,NaN,NaN,NaN,66,1,4,3
-20,-1,-1,1,0.657,NaN,NaN,NaN,NaN,67,1,4,3
-20,1,-1,1,0.814,-20,-20,-25.40431,1.707,68,1,4,3
0,1,-1,0,0.582,10,5,-8.91810000000001,0.92,69,1,4,3
-10,0,0,NaN,1.08,20,5,13.95572,0.686,1,2,4,3
0,-1,1,0,0.541,NaN,NaN,NaN,NaN,2,2,4,3
0,-1,1,0,0.577,NaN,NaN,NaN,NaN,3,2,4,3
-10,0,0,NaN,0.956,-10,-10,-6.9889,0.836,4,2,4,3
10,1,-1,0,0.549,-20,-5,-19.48606,0.786,5,2,4,3
0,0,0,NaN,0.688,-20,-10,-8.85149999999999,1.004,6,2,4,3
0,1,1,0,0.679,-20,-10,10.1713,1.757,7,2,4,3
10,0,0,NaN,1.089,20,15,10.61114,0.837,8,2,4,3
10,0,0,NaN,0.676,-20,-5,8.06979999999999,0.902,9,2,4,3
-10,1,-1,1,0.952,10,0,-4.36020000000001,1.522,10,2,4,3
-10,-1,-1,1,0.473,NaN,NaN,NaN,NaN,11,2,4,3
10,1,1,1,0.324,10,10,19.20722,1.352,12,2,4,3
0,1,-1,0,0.524,20,10,-10.87423,0.753,13,2,4,3
20,1,1,1,0.337,10,15,13.5584,1.288,14,2,4,3
0,-1,1,0,1.107,NaN,NaN,NaN,NaN,15,2,4,3
-20,1,-1,1,0.387,0,-10,-6.42150000000001,1.523,16,2,4,3
-20,1,-1,1,0.528,10,-5,-20.001958,3.302,17,2,4,3
10,1,1,1,0.43,20,15,12.52886,1.386,18,2,4,3
-10,-1,-1,1,0.339,NaN,NaN,NaN,NaN,19,2,4,3
-20,-1,-1,1,0.419,NaN,NaN,NaN,NaN,20,2,4,3
10,-1,1,1,0.502,NaN,NaN,NaN,NaN,21,2,4,3
0,-1,-1,0,0.758,NaN,NaN,NaN,NaN,22,2,4,3
-10,1,-1,1,0.373,-20,-15,-21.33336,1.941,23,2,4,3
0,1,-1,0,0.482,20,10,-5.70780000000001,1.573,24,2,4,3
10,0,0,NaN,0.875,20,15,23.4512,0.77,25,2,4,3
20,1,-1,0,1.4,20,20,-3.2638,1.071,27,2,4,3
0,-1,-1,0,0.531,NaN,NaN,NaN,NaN,28,2,4,3
-10,-1,1,0,0.99,NaN,NaN,NaN,NaN,30,2,4,3
20,0,0,NaN,0.927,10,15,27.617,0.686,31,2,4,3
0,1,-1,0,1.498,-10,-5,-18.61346,0.753,32,2,4,3
0,0,0,NaN,0.85,0,0,32.5388,1.205,33,2,4,3
20,1,1,1,0.548,20,20,10.53804,0.77,34,2,4,3
-10,1,-1,1,0.471,10,0,-6.58789,1.703,35,2,4,3
10,-1,1,1,0.724,NaN,NaN,NaN,NaN,36,2,4,3
-10,-1,-1,1,0.786,NaN,NaN,NaN,NaN,37,2,4,3
0,-1,1,0,0.428,NaN,NaN,NaN,NaN,38,2,4,3
-10,0,0,NaN,0.977,-10,-10,-6.96250000000001,1.322,39,2,4,3
-10,-1,-1,1,0.567,NaN,NaN,NaN,NaN,40,2,4,3
0,-1,-1,0,0.51,NaN,NaN,NaN,NaN,41,2,4,3
0,0,0,NaN,0.897,10,5,-3.52283,0.987,43,2,4,3
0,0,0,NaN,0.857,20,10,8.2025,1.305,44,2,4,3
-20,1,-1,1,0.621,-20,-20,-44.47216,1.355,45,2,4,3
10,-1,1,1,0.479,NaN,NaN,NaN,NaN,46,2,4,3
0,1,-1,0,0.45,0,0,-28.94029,2.208,47,2,4,3
-10,0,0,NaN,0.791,10,0,-26.639809,2.326,48,2,4,3
0,1,1,0,0.458,-20,-10,1.05590000000001,2.075,49,2,4,3
20,-1,1,1,0.522,NaN,NaN,NaN,NaN,50,2,4,3
10,-1,-1,0,1.013,NaN,NaN,NaN,NaN,51,2,4,3
-10,1,1,0,0.726,0,-5,4.53768,1.372,52,2,4,3
-10,1,-1,1,0.385,-20,-15,-37.81246,0.954,53,2,4,3
0,0,0,NaN,0.686,-20,-10,-33.88407,1.188,54,2,4,3
20,1,-1,0,0.771,-10,5,-7.3819,1.054,56,2,4,3
-10,1,-1,1,0.584,0,-5,-7.24420000000001,2.024,57,2,4,3
10,0,0,NaN,0.97,20,15,21.8597,1.004,58,2,4,3
-20,-1,-1,1,0.486,NaN,NaN,NaN,NaN,59,2,4,3
0,-1,1,0,0.721,NaN,NaN,NaN,NaN,60,2,4,3
-20,-1,1,0,0.823,NaN,NaN,NaN,NaN,61,2,4,3
20,-1,1,1,0.334,NaN,NaN,NaN,NaN,62,2,4,3
10,-1,-1,0,0.662,NaN,NaN,NaN,NaN,63,2,4,3
0,1,-1,0,0.729,0,0,-26.3616,1.255,64,2,4,3
-10,-1,-1,1,0.389,NaN,NaN,NaN,NaN,65,2,4,3
-20,0,0,NaN,0.851,10,-5,10.3471,2.543,66,2,4,3
-10,0,0,NaN,0.869,-10,-10,-31.37482,1.305,67,2,4,3
0,-1,1,0,0.675,NaN,NaN,NaN,NaN,69,2,4,3
10,-1,-1,0,0.493,NaN,NaN,NaN,NaN,1,3,4,3
-10,-1,1,0,0.567,NaN,NaN,NaN,NaN,2,3,4,3
10,-1,1,1,0.252,NaN,NaN,NaN,NaN,3,3,4,3
0,1,-1,0,0.499,10,5,-4.4952,1.656,4,3,4,3
20,1,1,1,0.768,-10,5,5.39289,1.272,5,3,4,3
10,1,1,1,0.321,-20,-5,9.0939,1.221,6,3,4,3
0,0,0,NaN,0.848,20,10,13.2358,1.355,7,3,4,3
-20,1,-1,1,0.849,0,-10,-12.21692,1.104,9,3,4,3
0,1,-1,0,0.735,20,10,-15.90375,1.322,10,3,4,3
10,1,1,1,0.498,-10,0,4.61009999999999,1.088,11,3,4,3
-10,0,0,NaN,0.976,-20,-15,-26.53392,1.272,12,3,4,3
-10,0,0,NaN,0.82,0,-5,-51.14118,1.389,13,3,4,3
-20,-1,1,0,0.613,NaN,NaN,NaN,NaN,14,3,4,3
-10,0,0,NaN,1.311,-20,-15,-6.81529,1.272,15,3,4,3
20,1,1,1,0.411,0,10,27.1011,0.87,16,3,4,3
-10,-1,-1,1,0.88,NaN,NaN,NaN,NaN,17,3,4,3
-20,0,0,NaN,1.006,0,-10,6.43129999999999,1.824,18,3,4,3
10,-1,1,1,1.096,NaN,NaN,NaN,NaN,19,3,4,3
20,0,0,NaN,0.793,-10,5,22.5692,1.272,20,3,4,3
0,0,0,NaN,0.822,0,0,-6.07068,1.656,21,3,4,3
10,0,0,NaN,1.028,-20,-5,-28.92784,1.857,22,3,4,3
10,0,0,NaN,0.851,10,10,22.5494,0.686,24,3,4,3
-10,0,0,NaN,0.678,10,0,22.1331,1.506,25,3,4,3
20,1,1,1,0.509,20,20,24.9958,0.9,26,3,4,3
10,1,1,1,0.673,-20,-5,26.0309,1.941,27,3,4,3
10,1,-1,0,0.332,-10,0,-11.81784,0.787,28,3,4,3
10,1,1,1,0.424,-10,0,14.2099,1.021,29,3,4,3
-10,0,0,NaN,1.165,-20,-15,-32.17759,1.439,30,3,4,3
-10,0,0,NaN,1.292,10,0,15.9275,1.147,31,3,4,3
20,-1,1,1,0.998,NaN,NaN,NaN,NaN,32,3,4,3
20,0,0,NaN,0.865,10,15,3.94758,1.205,33,3,4,3
-20,0,0,NaN,1.156,-20,-20,-42.44706,1.155,34,3,4,3
0,0,0,NaN,0.862,0,0,-3.93449,0.92,35,3,4,3
10,-1,-1,0,1.113,NaN,NaN,NaN,NaN,36,3,4,3
0,1,-1,0,1.339,-10,-5,-17.9401,2.142,37,3,4,3
-20,1,-1,1,0.523,-10,-15,-6.3678,1.991,38,3,4,3
-20,1,-1,1,0.478,-20,-20,-16.6528,1.372,39,3,4,3
0,-1,1,0,0.418,NaN,NaN,NaN,NaN,40,3,4,3
20,-1,1,1,0.443,NaN,NaN,NaN,NaN,41,3,4,3
-10,0,0,NaN,0.918,0,-5,-25.23395,0.937,42,3,4,3
-20,-1,1,0,0.58,NaN,NaN,NaN,NaN,44,3,4,3
-10,1,-1,1,0.807,20,5,-8.98713,1.372,45,3,4,3
0,-1,1,0,0.495,NaN,NaN,NaN,NaN,47,3,4,3
0,-1,1,0,1.126,NaN,NaN,NaN,NaN,48,3,4,3
0,0,0,NaN,1.038,20,10,-18.76605,0.97,51,3,4,3
10,0,0,NaN,0.595,-20,-5,-21.82034,1.171,52,3,4,3
10,-1,1,1,0.551,NaN,NaN,NaN,NaN,53,3,4,3
-20,1,-1,1,0.543,10,-5,-7.82089999999999,1.155,54,3,4,3
0,-1,1,0,0.582,NaN,NaN,NaN,NaN,55,3,4,3
-10,0,0,NaN,1.075,10,0,-6.56519,1.419,56,3,4,3
0,1,1,0,1.02,0,0,7.36028,0.753,57,3,4,3
-10,-1,1,0,0.771,NaN,NaN,NaN,NaN,58,3,4,3
-20,1,-1,1,0.408,0,-10,-33.41383,0.887,59,3,4,3
20,-1,1,1,0.504,NaN,NaN,NaN,NaN,60,3,4,3
20,0,0,NaN,0.773,0,10,11.8109,1.824,61,3,4,3
-10,-1,-1,1,1.301,NaN,NaN,NaN,NaN,62,3,4,3
-10,1,1,0,0.739,10,0,19.69529,1.701,63,3,4,3
10,0,0,NaN,0.776,-10,0,-9.47613,1.339,64,3,4,3
-20,-1,1,0,0.968,NaN,NaN,NaN,NaN,65,3,4,3
-20,0,0,NaN,1.131,-20,-20,-0.105850000000004,0.485,66,3,4,3
-10,0,0,NaN,1.189,20,5,16.93059,1.924,67,3,4,3
20,1,1,1,0.314,10,15,12.1036,1.74,69,3,4,3
0,0,0,NaN,1.044,-10,-5,10.22268,1.74,1,4,4,3
-10,1,-1,1,0.577,20,5,-11.9997,2.627,2,4,4,3
-10,1,-1,1,0.478,10,0,-10.86565,1.505,3,4,4,3
-10,0,0,NaN,1.654,20,5,9.45345,1.606,4,4,4,3
-20,-1,-1,1,1.226,NaN,NaN,NaN,NaN,5,4,4,3
-10,-1,-1,1,0.551,NaN,NaN,NaN,NaN,6,4,4,3
-10,0,0,NaN,0.868,10,0,-6.09944,1.489,7,4,4,3
-10,0,0,NaN,1.016,0,-5,-3.8789,1.606,8,4,4,3
-20,1,-1,1,0.654,0,-10,-6.79419999999999,2.343,9,4,4,3
20,-1,1,1,0.802,NaN,NaN,NaN,NaN,10,4,4,3
20,0,0,NaN,0.829,20,20,10.63116,1.64,11,4,4,3
-10,-1,-1,1,0.558,NaN,NaN,NaN,NaN,12,4,4,3
20,-1,1,1,0.416,NaN,NaN,NaN,NaN,13,4,4,3
-10,-1,-1,1,0.378,NaN,NaN,NaN,NaN,14,4,4,3
10,1,1,1,0.327,10,10,11.4226,0.736,15,4,4,3
-10,1,-1,1,0.375,20,5,-11.59229,1.84,16,4,4,3
20,-1,1,1,0.566,NaN,NaN,NaN,NaN,17,4,4,3
20,0,0,NaN,0.798,-10,5,10.08223,0.887,18,4,4,3
-20,1,-1,1,0.464,-10,-15,-5.14490000000001,1.355,19,4,4,3
20,-1,1,1,0.437,NaN,NaN,NaN,NaN,20,4,4,3
0,-1,1,0,0.409,NaN,NaN,NaN,NaN,21,4,4,3
-20,-1,-1,1,0.325,NaN,NaN,NaN,NaN,22,4,4,3
10,-1,1,1,0.354,NaN,NaN,NaN,NaN,23,4,4,3
20,-1,1,1,0.309,NaN,NaN,NaN,NaN,24,4,4,3
10,1,1,1,0.313,20,15,18.21,0.786,25,4,4,3
-20,0,0,NaN,0.774,-10,-15,-13.1449,0.837,26,4,4,3
20,0,0,NaN,1.175,20,20,13.03026,0.92,27,4,4,3
10,-1,1,1,0.833,NaN,NaN,NaN,NaN,28,4,4,3
20,0,0,NaN,0.848,0,10,13.6909,0.82,29,4,4,3
0,-1,-1,0,1.565,NaN,NaN,NaN,NaN,30,4,4,3
-10,-1,-1,1,0.423,NaN,NaN,NaN,NaN,31,4,4,3
-10,0,0,NaN,0.888,20,5,-16.3049,1.656,32,4,4,3
-20,0,0,NaN,0.682,10,-5,-10.9984,1.088,33,4,4,3
10,0,0,NaN,1.006,0,5,3.96034,0.92,34,4,4,3
10,1,1,1,0.607,10,10,22.3264,0.686,35,4,4,3
10,1,1,1,0.717,20,15,30.3099,1.272,36,4,4,3
-20,0,0,NaN,0.693,10,-5,-10.892,1.305,37,4,4,3
20,0,0,NaN,0.728,0,10,11.6109,0.87,38,4,4,3
10,0,0,NaN,1.044,-20,-5,-11.1535,0.92,39,4,4,3
10,1,-1,0,0.661,20,15,-8.4735,1.69,40,4,4,3
20,1,1,1,0.377,0,10,8.77379999999999,0.937,41,4,4,3
-20,-1,-1,1,0.446,NaN,NaN,NaN,NaN,42,4,4,3
-20,-1,-1,1,0.357,NaN,NaN,NaN,NaN,43,4,4,3
10,0,0,NaN,0.793,0,5,10.5674,0.719,44,4,4,3
-20,1,-1,1,0.384,-20,-20,-18.2345,1.054,45,4,4,3
20,-1,1,1,0.646,NaN,NaN,NaN,NaN,46,4,4,3
20,-1,1,1,0.347,NaN,NaN,NaN,NaN,47,4,4,3
-10,-1,-1,1,0.458,NaN,NaN,NaN,NaN,48,4,4,3
-20,-1,-1,1,0.459,NaN,NaN,NaN,NaN,49,4,4,3
-20,-1,-1,1,0.484,NaN,NaN,NaN,NaN,50,4,4,3
10,0,0,NaN,0.689,-20,-5,-15.58807,1.104,51,4,4,3
-20,0,0,NaN,0.912,0,-10,-9.38848,0.92,52,4,4,3
10,-1,-1,0,0.656,NaN,NaN,NaN,NaN,53,4,4,3
10,0,0,NaN,0.847,10,10,-7.98175999999999,0.987,54,4,4,3
-20,0,0,NaN,0.658,-20,-20,-5.79839999999999,0.897,55,4,4,3
-10,1,-1,1,0.63,-10,-10,-8.44571,0.602,56,4,4,3
-10,1,-1,1,1.135,-10,-10,-8.13030000000001,1.238,57,4,4,3
10,0,0,NaN,0.74,0,5,-7.67722,0.803,58,4,4,3
-20,1,-1,1,0.541,-10,-15,-16.2972,2.576,59,4,4,3
-10,1,-1,1,0.423,-10,-10,-21.0079,1.004,60,4,4,3
10,-1,1,1,0.42,NaN,NaN,NaN,NaN,61,4,4,3
0,0,0,NaN,1.052,20,10,6.3289,1.389,62,4,4,3
0,0,0,NaN,0.787,-20,-10,-9.43989999999999,0.904,63,4,4,3
20,-1,1,1,0.542,NaN,NaN,NaN,NaN,64,4,4,3
-10,-1,-1,1,0.366,NaN,NaN,NaN,NaN,65,4,4,3
10,1,1,1,0.367,0,5,6.75307,1.723,66,4,4,3
0,1,-1,0,0.36,-20,-10,-9.50326,1.288,67,4,4,3
20,1,-1,0,0.695,0,10,-5.69329999999999,1.506,68,4,4,3
10,1,1,1,0.325,0,5,8.74204,1.355,69,4,4,3
-10,0,0,NaN,0.779,0,-5,-12.22841,1.004,1,5,4,3
-10,-1,-1,1,0.666,NaN,NaN,NaN,NaN,2,5,4,3
-10,0,0,NaN,0.92,0,-5,5.44035,1.489,3,5,4,3
-20,0,0,NaN,0.767,0,-10,-13.54364,1.071,4,5,4,3
0,0,0,NaN,1.287,0,0,-15.23597,0.786,5,5,4,3
-20,1,-1,1,0.663,10,-5,-8.96250000000001,0.77,6,5,4,3
10,-1,-1,0,0.794,NaN,NaN,NaN,NaN,7,5,4,3
0,1,1,0,0.343,10,5,20.1287,0.653,8,5,4,3
20,1,1,1,0.39,20,20,25.1623,0.87,9,5,4,3
-20,-1,-1,1,0.372,NaN,NaN,NaN,NaN,10,5,4,3
20,-1,1,1,0.503,NaN,NaN,NaN,NaN,11,5,4,3
-20,-1,-1,1,0.277,NaN,NaN,NaN,NaN,12,5,4,3
10,1,1,1,0.329,-20,-5,8.2919,1.79,13,5,4,3
10,1,1,1,0.319,0,5,5.92285,2.209,14,5,4,3
10,-1,-1,0,0.441,NaN,NaN,NaN,NaN,15,5,4,3
20,1,1,1,0.287,-10,5,15.4833,0.786,16,5,4,3
-10,-1,-1,1,0.399,NaN,NaN,NaN,NaN,17,5,4,3
0,-1,1,0,0.505,NaN,NaN,NaN,NaN,18,5,4,3
-10,1,-1,1,0.836,0,-5,-16.40848,0.853,19,5,4,3
-20,-1,-1,1,0.852,NaN,NaN,NaN,NaN,20,5,4,3
0,-1,-1,0,1.038,NaN,NaN,NaN,NaN,21,5,4,3
20,0,0,NaN,0.831,-10,5,7.0806,1.271,22,5,4,3
0,1,-1,0,0.83,-10,-5,-3.061062,1.924,23,5,4,3
-10,0,0,NaN,0.812,-10,-10,-7.97973,1.272,24,5,4,3
-10,0,0,NaN,0.776,-20,-15,-33.97678,1.874,25,5,4,3
10,-1,1,1,0.588,NaN,NaN,NaN,NaN,26,5,4,3
0,-1,1,0,0.646,NaN,NaN,NaN,NaN,27,5,4,3
-10,1,-1,1,0.432,-10,-10,-8.2135,0.753,28,5,4,3
10,1,1,1,0.33,0,5,15.8675,1.222,29,5,4,3
-10,1,-1,1,0.5,20,5,-4.305353,1.841,30,5,4,3
10,0,0,NaN,0.808,-10,0,6.95753,1.623,31,5,4,3
-10,-1,-1,1,0.443,NaN,NaN,NaN,NaN,32,5,4,3
10,-1,-1,0,0.462,NaN,NaN,NaN,NaN,33,5,4,3
-20,-1,-1,1,0.407,NaN,NaN,NaN,NaN,34,5,4,3
-20,1,-1,1,0.362,-10,-15,-5.86429999999999,0.92,37,5,4,3
10,0,0,NaN,0.888,10,10,18.8858,1.288,38,5,4,3
20,0,0,NaN,0.825,10,15,3.16192,1.692,39,5,4,3
-10,1,-1,1,0.352,20,5,-14.44543,1.255,40,5,4,3
10,0,0,NaN,0.916,-10,0,10.4048,0.803,41,5,4,3
0,0,0,NaN,0.969,10,5,12.1732,1.288,42,5,4,3
20,0,0,NaN,0.872,0,10,-12.58976,0.669,43,5,4,3
-10,-1,-1,1,0.903,NaN,NaN,NaN,NaN,44,5,4,3
-20,0,0,NaN,0.625,0,-10,-5.1665,0.97,45,5,4,3
10,-1,-1,0,0.814,NaN,NaN,NaN,NaN,46,5,4,3
20,1,1,1,0.587,10,15,9.46956,1.405,47,5,4,3
10,1,1,1,0.327,0,5,9.9316,1.522,48,5,4,3
-10,-1,-1,1,1.042,NaN,NaN,NaN,NaN,49,5,4,3
0,1,-1,0,0.261,10,5,-9.08052,1.84,50,5,4,3
-10,-1,1,0,0.871,NaN,NaN,NaN,NaN,51,5,4,3
10,0,0,NaN,1.228,20,15,16.0887,0.72,52,5,4,3
20,0,0,NaN,1.26,10,15,-10.524635,0.736,53,5,4,3
10,1,1,1,0.413,-10,0,13.5834,0.769,54,5,4,3
-10,1,1,0,1.407,10,0,13.92393,1.64,55,5,4,3
-10,1,-1,1,0.647,-20,-15,-16.94585,1.355,56,5,4,3
-10,1,-1,1,0.387,0,-5,-20.85621,1.322,57,5,4,3
0,0,0,NaN,1.112,-10,-5,2.23694,1.472,58,5,4,3
0,1,-1,0,1.451,10,5,-6.79990000000001,0.87,59,5,4,3
20,1,1,1,0.391,0,10,7.48195,0.904,60,5,4,3
10,0,0,NaN,0.8,0,5,-5.88119,0.77,61,5,4,3
20,-1,1,1,0.808,NaN,NaN,NaN,NaN,62,5,4,3
0,1,1,0,0.372,0,0,18.6224,1.556,64,5,4,3
20,0,0,NaN,0.959,20,20,23.2202,1.088,65,5,4,3
0,1,1,0,1.79,20,10,18.2895,1.472,66,5,4,3
-10,1,-1,1,0.732,-20,-15,-16.50922,3.734,67,5,4,3
0,-1,-1,0,0.492,NaN,NaN,NaN,NaN,68,5,4,3
10,1,-1,0,1.141,10,10,-3.4502,1.155,69,5,4,3
20,-1,-1,0,0.808,NaN,NaN,NaN,NaN,2,1,5,3
0,0,0,NaN,0.67,-10,-5,-7.38523,1.478,3,1,5,3
