x1,condition,binchoice,bincorrect,x2,xavg,estim,subj
51.125,1,1,1,57.625,54.375,53,13
53.625,1,1,1,46.625,50.125,66,13
48,0,NaN,0,46.375,47.1875,60,13
53.25,0,NaN,0,53.5,53.375,46,13
48.625,-1,1,0,62.375,55.5,NaN,13
47,-1,1,0,39.875,43.4375,NaN,13
54.625,0,NaN,0,58.75,56.6875,56,13
52.5,-1,1,1,58.25,55.375,NaN,13
54.625,-1,1,1,57.75,56.1875,NaN,13
53.75,-1,-1,0,59.875,56.8125,NaN,13
55.375,1,-1,0,47.125,51.25,50,13
47.25,1,-1,1,44.75,46,49,13
50.75,-1,-1,0,58,54.375,NaN,13
51.5,0,NaN,0,42.25,46.875,41,13
45.25,-1,1,0,46.125,45.6875,NaN,13
52.25,-1,1,1,44.875,48.5625,NaN,13
52.875,1,1,1,62.5,57.6875,46,13
47.5,-1,-1,1,42.125,44.8125,NaN,13
54.625,0,NaN,0,37.25,45.9375,44,13
45.5,1,1,0,40.5,43,55,13
44.375,1,-1,1,37.625,41,46,13
44.5,0,NaN,0,40.625,42.5625,47,13
51.875,-1,-1,0,44.625,48.25,NaN,13
48.25,-1,1,0,57.5,52.875,NaN,13
54.125,1,1,1,53.5,53.8125,53,13
46.875,1,-1,1,61.5,54.1875,49,13
45.875,-1,-1,1,58.625,52.25,NaN,13
48.625,1,-1,1,38.125,43.375,47,13
54.125,0,NaN,0,55.75,54.9375,47,13
48,1,1,0,52.25,50.125,48,13
54.375,1,1,1,54.375,54.375,53,13
51.625,-1,1,1,52.25,51.9375,NaN,13
51,0,NaN,0,47.75,49.375,42,13
51.25,-1,1,1,61.25,56.25,NaN,13
52.125,-1,1,1,39.625,45.875,NaN,13
55,-1,1,1,46.5,50.75,NaN,13
53.375,-1,1,1,40.625,47,NaN,13
47,-1,1,0,55.125,51.0625,NaN,13
55.25,0,NaN,0,51,53.125,57,13
47.625,1,-1,1,59.375,53.5,55,13
47.875,-1,-1,1,57.625,52.75,NaN,13
47.75,0,NaN,0,46.625,47.1875,50,13
51.75,1,-1,0,55,53.375,53,13
54.5,-1,1,1,41.375,47.9375,NaN,13
52,0,NaN,0,58.875,55.4375,60,13
47.125,0,NaN,0,42.5,44.8125,54,13
44.625,1,1,0,46.125,45.375,52,13
55.25,0,NaN,0,48.125,51.6875,51,13
45.875,0,NaN,0,38.875,42.375,52,13
47.75,-1,-1,1,54,50.875,NaN,13
48,-1,1,0,51.5,49.75,NaN,13
48.75,0,NaN,0,54.125,51.4375,44,13
54,-1,1,1,40.25,47.125,NaN,13
51.875,0,NaN,0,41.375,46.625,45,13
44.375,-1,-1,1,61.125,52.75,NaN,13
46,1,1,0,60.625,53.3125,53,13
54.25,1,1,1,53.75,54,54,13
53.125,0,NaN,0,60.875,57,57,13
52.875,0,NaN,0,47.375,50.125,58,13
54.625,1,1,1,50.875,52.75,51,13
52.125,-1,1,1,60.375,56.25,NaN,13
51.25,0,NaN,0,62.875,57.0625,55,13
48.5,-1,-1,1,42.75,45.625,NaN,13
50.75,1,-1,0,48.25,49.5,53,13
45.875,0,NaN,0,50.5,48.1875,55,13
47.625,-1,1,0,40.5,44.0625,NaN,13
47.25,1,-1,1,59.125,53.1875,50,13
48.5,-1,-1,1,47.5,48,NaN,13
45.25,1,-1,1,46.875,46.0625,55,13
50.5,0,NaN,0,48.75,49.625,55,13
47.125,0,NaN,0,61.375,54.25,55,13
55.125,-1,1,1,44.75,49.9375,NaN,13
45.5,0,NaN,0,53.25,49.375,49,13
45.5,1,1,0,57.125,51.3125,53,13
51.25,1,-1,0,58.125,54.6875,47,13
54.625,-1,-1,0,39.125,46.875,NaN,13
50.625,-1,1,1,59.375,55,NaN,13
44.5,-1,-1,1,59.25,51.875,NaN,13
46.125,-1,-1,1,60.625,53.375,NaN,13
54.125,0,NaN,0,50.5,52.3125,54,13
45.875,0,NaN,0,61.125,53.5,59,13
44.5,-1,1,0,37.75,41.125,NaN,13
51.25,-1,-1,0,58.25,54.75,NaN,13
44.75,0,NaN,0,58.125,51.4375,51,13
51.25,-1,1,1,54.125,52.6875,NaN,13
45.75,1,-1,1,50.375,48.0625,47,13
50.25,-1,1,1,59.75,55,NaN,13
54,1,1,1,39.5,46.75,51,13
53,-1,-1,0,53,53,NaN,13
54.125,1,1,1,51.25,52.6875,52,13
46.125,1,1,0,59.75,52.9375,58,13
52.125,1,1,1,55.25,53.6875,58,13
47.625,0,NaN,0,57.75,52.6875,54,13
50.375,0,NaN,0,46,48.1875,49,13
55.875,-1,1,1,37.5,46.6875,NaN,13
53.75,-1,1,1,45.375,49.5625,NaN,13
48.125,1,1,0,57.125,52.625,51,13
55.25,-1,-1,0,62.875,59.0625,NaN,13
51.75,-1,1,1,38.625,45.1875,NaN,13
55,1,1,1,41.25,48.125,46,13
48.375,1,-1,1,45,46.6875,49,13
52.75,-1,1,1,57.375,55.0625,NaN,13
47.375,-1,-1,1,40.375,43.875,NaN,13
52.125,-1,1,1,53,52.5625,NaN,13
45.5,0,NaN,0,53.375,49.4375,51,13
54,0,NaN,0,45,49.5,48,13
44.5,-1,-1,1,58.5,51.5,NaN,13
52.125,-1,-1,0,57.5,54.8125,NaN,13
54.5,0,NaN,0,46.75,50.625,52,13
54.625,-1,-1,0,47.375,51,NaN,13
48.625,-1,1,0,44.75,46.6875,NaN,13
48.25,-1,1,0,45.5,46.875,NaN,13
47.25,0,NaN,0,45.375,46.3125,52,13
53.125,0,NaN,0,40.75,46.9375,52,13
44.375,1,1,0,50.125,47.25,59,13
48.25,1,1,0,44.625,46.4375,55,13
47.25,-1,1,0,48.75,48,NaN,13
47,-1,-1,1,54.625,50.8125,NaN,13
48.5,-1,1,0,58.125,53.3125,NaN,13
55.125,0,NaN,0,38.25,46.6875,41,13
45.625,-1,-1,1,53.5,49.5625,NaN,13
50.625,-1,-1,0,48.5,49.5625,NaN,13
54.25,-1,1,1,44.5,49.375,NaN,13
48.5,0,NaN,0,57.375,52.9375,54,13
50.25,0,NaN,0,58,54.125,49,13
54.25,-1,1,1,45,49.625,NaN,13
46.875,-1,1,0,51.75,49.3125,NaN,13
48.25,-1,1,0,37.75,43,NaN,13
54.625,-1,1,1,42.375,48.5,NaN,13
48.5,-1,-1,1,44.5,46.5,NaN,13
50.625,0,NaN,0,61.875,56.25,61,13
47,-1,-1,1,62,54.5,NaN,13
48.625,-1,-1,1,62.375,55.5,NaN,13
52.25,-1,-1,0,42.75,47.5,NaN,13
45,0,NaN,0,42.875,43.9375,56,13
46.125,0,NaN,0,44.125,45.125,58,13
47.25,1,1,0,59.875,53.5625,57,13
47.25,1,1,0,46.375,46.8125,57,13
54.125,-1,1,1,62.75,58.4375,NaN,13
52.625,-1,1,1,60,56.3125,NaN,13
50.875,-1,1,1,45.375,48.125,NaN,13
45.5,-1,-1,1,51.875,48.6875,NaN,13
46.625,1,1,0,45.25,45.9375,55,13
50.375,0,NaN,0,47.25,48.8125,51,13
47.875,1,-1,1,47.625,47.75,48,13
46.625,1,-1,1,44.125,45.375,48,13
47.625,-1,1,0,57.625,52.625,NaN,13
45,-1,1,0,47.375,46.1875,NaN,13
44.875,-1,1,0,40.125,42.5,NaN,13
47.5,0,NaN,0,38.5,43,62,13
44.625,0,NaN,0,57.25,50.9375,55,13
53.875,1,-1,0,50.625,52.25,50,13
52.25,-1,1,1,52.125,52.1875,NaN,13
55.125,0,NaN,0,45.25,50.1875,48,13
53.625,0,NaN,0,46.625,50.125,52,13
51.875,-1,-1,0,39.125,45.5,NaN,13
53.25,-1,1,1,53.125,53.1875,NaN,13
54.5,0,NaN,0,57.875,56.1875,43,13
44.125,-1,-1,1,59.375,51.75,NaN,13
47.375,-1,1,0,38.75,43.0625,NaN,13
46.625,0,NaN,0,58.5,52.5625,60,13
44.75,-1,-1,1,52.25,48.5,NaN,13
47,0,NaN,0,46.125,46.5625,44,13
54,1,1,1,60.75,57.375,58,13
53.5,0,NaN,0,48,50.75,46,13
45.625,-1,-1,1,55.5,50.5625,NaN,13
55.125,-1,-1,0,61.75,58.4375,NaN,13
47.375,0,NaN,0,37.5,42.4375,46,13
45.5,1,1,0,58.25,51.875,53,13
45.5,0,NaN,0,53.25,49.375,48,13
53.875,1,1,1,59.625,56.75,46,13
51.75,1,1,1,48.25,50,54,13
48.25,1,1,0,60.5,54.375,50,13
45.125,-1,1,0,53.5,49.3125,NaN,13
48.625,-1,1,0,60.5,54.5625,NaN,13
53.875,-1,1,1,59.125,56.5,NaN,13
52.875,0,NaN,0,41,46.9375,53,13
46.25,0,NaN,0,54.875,50.5625,40,13
50.375,1,-1,0,48,49.1875,56,13
54.625,-1,-1,0,41.875,48.25,NaN,13
44.875,1,1,0,54,49.4375,51,13
51.125,0,NaN,0,46.5,48.8125,58,13
52.75,-1,1,1,37.625,45.1875,NaN,13
45.75,-1,-1,1,51.625,48.6875,NaN,13
51.75,-1,-1,0,44.5,48.125,NaN,13
46,0,NaN,0,62,54,55,13
53,-1,1,1,42.125,47.5625,NaN,13
46.875,0,NaN,0,60,53.4375,47,13
46,-1,-1,1,52.625,49.3125,NaN,13
54.5,0,NaN,0,42.375,48.4375,48,13
52.875,0,NaN,0,55.25,54.0625,40,13
53.875,0,NaN,0,41.125,47.5,56,13
53.5,-1,-1,0,54.625,54.0625,NaN,13
52.125,1,1,1,54,53.0625,57,13
51.5,0,NaN,0,61.25,56.375,57,13
45.875,-1,-1,1,45.375,45.625,NaN,13
54.375,1,1,1,52,53.1875,52,13
46.625,0,NaN,0,54.75,50.6875,58,13
54.25,-1,1,1,45.25,49.75,NaN,13
48.125,1,-1,1,57.25,52.6875,47,13
51,-1,-1,0,53.5,52.25,NaN,13
45.125,0,NaN,0,39,42.0625,46,13
47.75,0,NaN,0,44.25,46,48,13
55,1,1,1,61.125,58.0625,60,13
51.875,0,NaN,0,57.125,54.5,62,13
47.375,1,-1,1,61.875,54.625,47,13
46.625,1,1,0,61.625,54.125,55,13
53,-1,1,1,52.75,52.875,NaN,13
46.125,1,-1,1,46.25,46.1875,49,13
52,0,NaN,0,46.5,49.25,44,13
45.875,1,-1,1,46,45.9375,41,13
44.875,-1,1,0,57.125,51,NaN,13
54.375,0,NaN,0,47.875,51.125,58,13
45.875,0,NaN,0,61.125,53.5,55,13
45.125,-1,1,0,59.875,52.5,NaN,13
47.125,-1,1,0,59.25,53.1875,NaN,13
44.875,1,-1,1,60.875,52.875,58,13
47.75,0,NaN,0,59.625,53.6875,55,13
50.5,0,NaN,0,57.25,53.875,54,13
51,-1,1,1,54.625,52.8125,NaN,13
54.375,1,1,1,52.5,53.4375,55,13
46.125,1,-1,1,58.625,52.375,51,13
46.875,-1,1,0,54.5,50.6875,NaN,13
47.5,0,NaN,0,39.5,43.5,59,13
51.125,1,1,1,45.625,48.375,58,13
44.25,1,1,0,45.875,45.0625,49,13
50.5,1,-1,0,62.25,56.375,55,13
51.75,1,-1,0,60.5,56.125,53,13
53.125,-1,1,1,58.5,55.8125,NaN,13
45.5,0,NaN,0,42.375,43.9375,51,13
50.5,-1,-1,0,46.125,48.3125,NaN,13
53.25,-1,1,1,44.375,48.8125,NaN,13
55.25,1,1,1,55.375,55.3125,50,13
55.625,-1,-1,0,57.25,56.4375,NaN,13
51.5,0,NaN,0,47.75,49.625,56,13
53.125,-1,-1,0,40.625,46.875,NaN,14
48.75,1,1,0,44.375,46.5625,52,14
55.25,-1,1,1,42.25,48.75,NaN,14
50.75,-1,1,1,46.625,48.6875,NaN,14
48.375,1,-1,1,47.875,48.125,41,14
54.5,0,NaN,0,41.125,47.8125,42,14
45.375,1,-1,1,41.625,43.5,48,14
47.5,1,-1,1,38.625,43.0625,49,14
47.75,1,-1,1,57.5,52.625,51,14
52,0,NaN,0,39.5,45.75,44,14
45.875,-1,-1,1,45.75,45.8125,NaN,14
46.625,1,-1,1,38.375,42.5,38,14
47.5,0,NaN,0,47.875,47.6875,46,14
47.75,-1,-1,1,52.125,49.9375,NaN,14
47.25,1,-1,1,41.375,44.3125,46,14
52.625,-1,1,1,58.375,55.5,NaN,14
50.625,-1,-1,0,50.5,50.5625,NaN,14
48.625,0,NaN,0,42.375,45.5,45,14
53.625,-1,1,1,46.5,50.0625,NaN,14
52.25,1,1,1,39.25,45.75,51,14
51.625,0,NaN,0,48.375,50,53,14
54.75,1,1,1,47.25,51,55,14
47.375,-1,1,0,58.25,52.8125,NaN,14
46.75,0,NaN,0,47.75,47.25,48,14
53.25,1,1,1,58.75,56,48,14
52.125,-1,1,1,48.75,50.4375,NaN,14
44.25,1,-1,1,48.25,46.25,46,14
54.125,-1,1,1,44.5,49.3125,NaN,14
47.5,-1,-1,1,41.5,44.5,NaN,14
46.875,0,NaN,0,39.875,43.375,51,14
53.375,1,1,1,42,47.6875,53,14
51.25,-1,1,1,45.75,48.5,NaN,14
55.375,0,NaN,0,37.625,46.5,52,14
47,0,NaN,0,46.5,46.75,48,14
54.875,-1,1,1,58.125,56.5,NaN,14
50.25,-1,-1,0,58,54.125,NaN,14
50.875,-1,1,1,42.375,46.625,NaN,14
52.375,0,NaN,0,54.5,53.4375,60,14
53.375,0,NaN,0,38,45.6875,49,14
54.625,1,1,1,58,56.3125,57,14
46.25,-1,-1,1,46.625,46.4375,NaN,14
44.625,0,NaN,0,47.375,46,40,14
54.875,0,NaN,0,58.375,56.625,55,14
46.5,-1,1,0,47.5,47,NaN,14
51.125,1,-1,0,54.625,52.875,53,14
55.875,0,NaN,0,58.5,57.1875,48,14
47.25,1,-1,1,54,50.625,49,14
47.125,-1,-1,1,60.875,54,NaN,14
54,-1,1,1,62.375,58.1875,NaN,14
46.875,-1,1,0,60,53.4375,NaN,14
51.25,1,1,1,58.875,55.0625,57,14
48.5,-1,-1,1,59.375,53.9375,NaN,14
45.5,1,-1,1,59.25,52.375,56,14
48.625,-1,-1,1,48.5,48.5625,NaN,14
48.75,0,NaN,0,54,51.375,57,14
45.125,0,NaN,0,48.75,46.9375,52,14
51.75,1,1,1,45.5,48.625,48,14
53.75,1,-1,0,53.125,53.4375,45,14
46.375,1,-1,1,46.875,46.625,45,14
55.25,1,1,1,55.625,55.4375,54,14
52.875,-1,1,1,62.875,57.875,NaN,14
47.5,1,-1,1,51.375,49.4375,52,14
48.5,0,NaN,0,42.125,45.3125,42,14
44.75,0,NaN,0,40.375,42.5625,40,14
50.75,-1,-1,0,51.75,51.25,NaN,14
51.125,1,-1,0,57.625,54.375,55,14
53.625,1,-1,0,46.625,50.125,49,14
48,0,NaN,0,46.375,47.1875,45,14
53.25,0,NaN,0,53.5,53.375,52,14
48.625,-1,-1,1,62.375,55.5,NaN,14
47,-1,-1,1,39.875,43.4375,NaN,14
54.625,0,NaN,0,58.75,56.6875,56,14
52.5,-1,1,1,58.25,55.375,NaN,14
54.625,-1,-1,0,57.75,56.1875,NaN,14
53.75,-1,-1,0,59.875,56.8125,NaN,14
55.375,1,-1,0,47.125,51.25,49,14
47.25,1,-1,1,44.75,46,43,14
50.75,-1,1,1,58,54.375,NaN,14
51.5,0,NaN,0,42.25,46.875,54,14
45.25,-1,1,0,46.125,45.6875,NaN,14
52.25,-1,1,1,44.875,48.5625,NaN,14
52.875,1,1,1,62.5,57.6875,52,14
47.5,-1,-1,1,42.125,44.8125,NaN,14
54.625,0,NaN,0,37.25,45.9375,44,14
45.5,1,-1,1,40.5,43,45,14
44.375,1,1,0,37.625,41,48,14
44.5,0,NaN,0,40.625,42.5625,43,14
51.875,-1,-1,0,44.625,48.25,NaN,14
48.25,-1,-1,1,57.5,52.875,NaN,14
54.125,1,1,1,53.5,53.8125,56,14
46.875,1,-1,1,61.5,54.1875,54,14
45.875,-1,-1,1,58.625,52.25,NaN,14
48.625,1,-1,1,38.125,43.375,44,14
54.125,0,NaN,0,55.75,54.9375,54,14
48,1,1,0,52.25,50.125,47,14
54.375,1,1,1,54.375,54.375,54,14
51.625,-1,-1,0,52.25,51.9375,NaN,14
51,0,NaN,0,47.75,49.375,48,14
51.25,-1,-1,0,61.25,56.25,NaN,14
52.125,-1,1,1,39.625,45.875,NaN,14
55,-1,-1,0,46.5,50.75,NaN,14
53.375,-1,1,1,40.625,47,NaN,14
47,-1,1,0,55.125,51.0625,NaN,14
55.25,0,NaN,0,51,53.125,55,14
47.625,1,1,0,59.375,53.5,52,14
47.875,-1,1,0,57.625,52.75,NaN,14
47.75,0,NaN,0,46.625,47.1875,52,14
51.75,1,1,1,55,53.375,52,14
54.5,-1,1,1,41.375,47.9375,NaN,14
52,0,NaN,0,58.875,55.4375,56,14
47.125,0,NaN,0,42.5,44.8125,47,14
44.625,1,-1,1,46.125,45.375,47,14
55.25,0,NaN,0,48.125,51.6875,52,14
45.875,0,NaN,0,38.875,42.375,45,14
47.75,-1,-1,1,54,50.875,NaN,14
48,-1,1,0,51.5,49.75,NaN,14
48.75,0,NaN,0,54.125,51.4375,54,14
54,-1,1,1,40.25,47.125,NaN,14
51.875,0,NaN,0,41.375,46.625,52,14
44.375,-1,1,0,61.125,52.75,NaN,14
46,1,-1,1,60.625,53.3125,53,14
54.25,1,1,1,53.75,54,54,14
53.125,0,NaN,0,60.875,57,57,14
52.875,0,NaN,0,47.375,50.125,52,14
54.625,1,1,1,50.875,52.75,51,14
52.125,-1,-1,0,60.375,56.25,NaN,14
51.25,0,NaN,0,62.875,57.0625,53,14
48.5,-1,-1,1,42.75,45.625,NaN,14
50.75,1,1,1,48.25,49.5,50,14
45.875,0,NaN,0,50.5,48.1875,52,14
47.625,-1,-1,1,40.5,44.0625,NaN,14
47.25,1,1,0,59.125,53.1875,54,14
48.5,-1,1,0,47.5,48,NaN,14
45.25,1,-1,1,46.875,46.0625,47,14
50.5,0,NaN,0,48.75,49.625,52,14
47.125,0,NaN,0,61.375,54.25,53,14
55.125,-1,1,1,44.75,49.9375,NaN,14
45.5,0,NaN,0,53.25,49.375,55,14
45.5,1,-1,1,57.125,51.3125,52,14
51.25,1,1,1,58.125,54.6875,52,14
54.625,-1,1,1,39.125,46.875,NaN,14
50.625,-1,-1,0,59.375,55,NaN,14
44.5,-1,-1,1,59.25,51.875,NaN,14
46.125,-1,1,0,60.625,53.375,NaN,14
54.125,0,NaN,0,50.5,52.3125,50,14
45.875,0,NaN,0,61.125,53.5,55,14
44.5,-1,-1,1,37.75,41.125,NaN,14
51.25,-1,1,1,58.25,54.75,NaN,14
44.75,0,NaN,0,58.125,51.4375,53,14
51.25,-1,1,1,54.125,52.6875,NaN,14
45.75,1,1,0,50.375,48.0625,52,14
50.25,-1,1,1,59.75,55,NaN,14
54,1,1,1,39.5,46.75,48,14
53,-1,1,1,53,53,NaN,14
54.125,1,1,1,51.25,52.6875,52,14
46.125,1,-1,1,59.75,52.9375,53,14
52.125,1,1,1,55.25,53.6875,57,14
47.625,0,NaN,0,57.75,52.6875,56,14
50.375,0,NaN,0,46,48.1875,50,14
55.875,-1,1,1,37.5,46.6875,NaN,14
53.75,-1,1,1,45.375,49.5625,NaN,14
48.125,1,1,0,57.125,52.625,55,14
55.25,-1,1,1,62.875,59.0625,NaN,14
51.75,-1,1,1,38.625,45.1875,NaN,14
55,1,1,1,41.25,48.125,54,14
48.375,1,-1,1,45,46.6875,52,14
52.75,-1,1,1,57.375,55.0625,NaN,14
47.375,-1,1,0,40.375,43.875,NaN,14
52.125,-1,1,1,53,52.5625,NaN,14
45.5,0,NaN,0,53.375,49.4375,56,14
54,0,NaN,0,45,49.5,53,14
44.5,-1,-1,1,58.5,51.5,NaN,14
52.125,-1,1,1,57.5,54.8125,NaN,14
54.5,0,NaN,0,46.75,50.625,53,14
54.625,-1,1,1,47.375,51,NaN,14
48.625,-1,-1,1,44.75,46.6875,NaN,14
48.25,-1,-1,1,45.5,46.875,NaN,14
47.25,0,NaN,0,45.375,46.3125,48,14
53.125,0,NaN,0,40.75,46.9375,49,14
44.375,1,1,0,50.125,47.25,54,14
48.25,1,1,0,44.625,46.4375,52,14
47.25,-1,1,0,48.75,48,NaN,14
47,-1,-1,1,54.625,50.8125,NaN,14
48.5,-1,1,0,58.125,53.3125,NaN,14
55.125,0,NaN,0,38.25,46.6875,52,14
45.625,-1,1,0,53.5,49.5625,NaN,14
50.625,-1,1,1,48.5,49.5625,NaN,14
54.25,-1,1,1,44.5,49.375,NaN,14
48.5,0,NaN,0,57.375,52.9375,55,14
50.25,0,NaN,0,58,54.125,56,14
54.25,-1,1,1,45,49.625,NaN,14
46.875,-1,-1,1,51.75,49.3125,NaN,14
48.25,-1,-1,1,37.75,43,NaN,14
54.625,-1,1,1,42.375,48.5,NaN,14
48.5,-1,1,0,44.5,46.5,NaN,14
50.625,0,NaN,0,61.875,56.25,53,14
47,-1,1,0,62,54.5,NaN,14
48.625,-1,-1,1,62.375,55.5,NaN,14
52.25,-1,1,1,42.75,47.5,NaN,14
45,0,NaN,0,42.875,43.9375,44,14
46.125,0,NaN,0,44.125,45.125,47,14
47.25,1,-1,1,59.875,53.5625,53,14
47.25,1,1,0,46.375,46.8125,50,14
54.125,-1,1,1,62.75,58.4375,NaN,14
52.625,-1,-1,0,60,56.3125,NaN,14
50.875,-1,1,1,45.375,48.125,NaN,14
45.5,-1,1,0,51.875,48.6875,NaN,14
46.625,1,1,0,45.25,45.9375,49,14
50.375,0,NaN,0,47.25,48.8125,47,14
47.875,1,1,0,47.625,47.75,51,14
46.625,1,1,0,44.125,45.375,50,14
47.625,-1,1,0,57.625,52.625,NaN,14
45,-1,-1,1,47.375,46.1875,NaN,14
44.875,-1,-1,1,40.125,42.5,NaN,14
47.5,0,NaN,0,38.5,43,47,14
44.625,0,NaN,0,57.25,50.9375,54,14
53.875,1,1,1,50.625,52.25,55,14
52.25,-1,1,1,52.125,52.1875,NaN,14
55.125,0,NaN,0,45.25,50.1875,49,14
53.625,0,NaN,0,46.625,50.125,52,14
51.875,-1,-1,0,39.125,45.5,NaN,14
53.25,-1,1,1,53.125,53.1875,NaN,14
54.5,0,NaN,0,57.875,56.1875,53,14
44.125,-1,1,0,59.375,51.75,NaN,14
47.375,-1,1,0,38.75,43.0625,NaN,14
46.625,0,NaN,0,58.5,52.5625,55,14
44.75,-1,-1,1,52.25,48.5,NaN,14
47,0,NaN,0,46.125,46.5625,49,14
54,1,1,1,60.75,57.375,56,14
53.5,0,NaN,0,48,50.75,54,14
45.625,-1,1,0,55.5,50.5625,NaN,14
55.125,-1,1,1,61.75,58.4375,NaN,14
47.375,0,NaN,0,37.5,42.4375,45,14
45.5,1,1,0,58.25,51.875,53,14
45.5,0,NaN,0,53.25,49.375,54,14
53.875,1,1,1,59.625,56.75,57,14
51.75,1,1,1,48.25,50,52,14
48.25,1,1,0,60.5,54.375,54,14
45.125,-1,1,0,53.5,49.3125,NaN,14
48.625,-1,-1,1,60.5,54.5625,NaN,14
53.875,-1,-1,0,59.125,56.5,NaN,14
52.875,0,NaN,0,41,46.9375,48,14
46.25,0,NaN,0,54.875,50.5625,49,14
50.375,1,1,1,48,49.1875,52,14
54.625,-1,1,1,41.875,48.25,NaN,14
44.875,1,-1,1,54,49.4375,51,14
51.125,0,NaN,0,46.5,48.8125,44,14
52.75,-1,-1,0,37.625,45.1875,NaN,14
45.75,-1,-1,1,51.625,48.6875,NaN,14
51.75,-1,-1,0,44.5,48.125,NaN,14
46,0,NaN,0,62,54,54,14
53,-1,1,1,42.125,47.5625,NaN,14
46.875,0,NaN,0,60,53.4375,56,14
46,-1,-1,1,52.625,49.3125,NaN,14
54.5,0,NaN,0,42.375,48.4375,51,14
52.875,0,NaN,0,55.25,54.0625,52,14
53.875,0,NaN,0,41.125,47.5,49,14
53.5,-1,1,1,54.625,54.0625,NaN,14
52.125,1,-1,0,54,53.0625,50,14
51.5,0,NaN,0,61.25,56.375,55,14
45.875,-1,1,0,45.375,45.625,NaN,14
54.375,1,1,1,52,53.1875,52,14
46.625,0,NaN,0,54.75,50.6875,48,14
54.25,-1,-1,0,45.25,49.75,NaN,14
48.125,1,1,0,57.25,52.6875,51,14
51,-1,1,1,53.5,52.25,NaN,14
45.125,0,NaN,0,39,42.0625,45,14
47.75,0,NaN,0,44.25,46,49,14
55,1,1,1,61.125,58.0625,54,14
51.875,0,NaN,0,57.125,54.5,51,14
47.375,1,1,0,61.875,54.625,56,14
46.625,1,1,0,61.625,54.125,53,14
53,-1,-1,0,52.75,52.875,NaN,14
46.125,1,1,0,46.25,46.1875,55,14
52,0,NaN,0,46.5,49.25,52,14
45.875,1,-1,1,46,45.9375,44,14
44.875,-1,-1,1,57.125,51,NaN,14
54.375,0,NaN,0,47.875,51.125,53,14
45.875,0,NaN,0,61.125,53.5,51,14
45.125,-1,-1,1,59.875,52.5,NaN,14
47.125,-1,-1,1,59.25,53.1875,NaN,14
44.875,1,-1,1,60.875,52.875,56,14
47.75,0,NaN,0,59.625,53.6875,54,14
50.5,0,NaN,0,57.25,53.875,52,14
51,-1,-1,0,54.625,52.8125,NaN,14
54.375,1,1,1,52.5,53.4375,48,14
46.125,1,1,0,58.625,52.375,56,14
46.875,-1,1,0,54.5,50.6875,NaN,14
47.5,0,NaN,0,39.5,43.5,46,14
51.125,1,-1,0,45.625,48.375,51,14
44.25,1,1,0,45.875,45.0625,50,14
50.5,1,1,1,62.25,56.375,57,14
51.75,1,1,1,60.5,56.125,59,14
53.125,-1,1,1,58.5,55.8125,NaN,14
45.5,0,NaN,0,42.375,43.9375,45,14
50.5,-1,1,1,46.125,48.3125,NaN,14
53.25,-1,1,1,44.375,48.8125,NaN,14
55.25,1,1,1,55.375,55.3125,57,14
55.625,-1,1,1,57.25,56.4375,NaN,14
51.5,0,NaN,0,47.75,49.625,51,14
53.125,-1,1,1,40.625,46.875,NaN,15
48.75,1,-1,1,44.375,46.5625,57,15
55.25,-1,1,1,42.25,48.75,NaN,15
50.75,-1,-1,0,46.625,48.6875,NaN,15
48.375,1,1,0,47.875,48.125,52,15
54.5,0,NaN,0,41.125,47.8125,48,15
45.375,1,-1,1,41.625,43.5,54,15
47.5,1,1,0,38.625,43.0625,50,15
47.75,1,1,0,57.5,52.625,43,15
52,0,NaN,0,39.5,45.75,52,15
45.875,-1,1,0,45.75,45.8125,NaN,15
46.625,1,-1,1,38.375,42.5,48,15
47.5,0,NaN,0,47.875,47.6875,44,15
47.75,-1,-1,1,52.125,49.9375,NaN,15
47.25,1,-1,1,41.375,44.3125,43,15
52.625,-1,-1,0,58.375,55.5,NaN,15
50.625,-1,-1,0,50.5,50.5625,NaN,15
48.625,0,NaN,0,42.375,45.5,45,15
53.625,-1,1,1,46.5,50.0625,NaN,15
52.25,1,1,1,39.25,45.75,48,15
51.625,0,NaN,0,48.375,50,45,15
54.75,1,1,1,47.25,51,46,15
47.375,-1,-1,1,58.25,52.8125,NaN,15
46.75,0,NaN,0,47.75,47.25,38,15
53.25,1,1,1,58.75,56,52,15
52.125,-1,-1,0,48.75,50.4375,NaN,15
44.25,1,-1,1,48.25,46.25,40,15
54.125,-1,-1,0,44.5,49.3125,NaN,15
47.5,-1,1,0,41.5,44.5,NaN,15
46.875,0,NaN,0,39.875,43.375,44,15
53.375,1,-1,0,42,47.6875,47,15
51.25,-1,1,1,45.75,48.5,NaN,15
55.375,0,NaN,0,37.625,46.5,48,15
47,0,NaN,0,46.5,46.75,46,15
54.875,-1,-1,0,58.125,56.5,NaN,15
50.25,-1,-1,0,58,54.125,NaN,15
50.875,-1,-1,0,42.375,46.625,NaN,15
52.375,0,NaN,0,54.5,53.4375,57,15
53.375,0,NaN,0,38,45.6875,43,15
54.625,1,1,1,58,56.3125,57,15
46.25,-1,-1,1,46.625,46.4375,NaN,15
44.625,0,NaN,0,47.375,46,41,15
54.875,0,NaN,0,58.375,56.625,41,15
46.5,-1,-1,1,47.5,47,NaN,15
51.125,1,-1,0,54.625,52.875,50,15
